Jurisdiction,Year,Week,AllDeath,NaturalDeath
Maryland,Y2015,2,1088,1015
Maryland,Y2015,3,1076,1007
Maryland,Y2015,4,1035,951
Maryland,Y2015,5,950,889
Maryland,Y2015,6,910,850
Maryland,Y2015,7,962,900
Maryland,Y2015,8,922,869
Maryland,Y2015,9,859,804
Maryland,Y2015,10,916,860
Maryland,Y2015,11,927,865
Maryland,Y2015,12,932,873
Maryland,Y2015,13,871,806
Maryland,Y2015,14,904,830
Maryland,Y2015,15,849,786
Maryland,Y2015,16,890,822
Maryland,Y2015,17,931,865
Maryland,Y2015,18,910,824
Maryland,Y2015,19,861,780
Maryland,Y2015,20,840,778
Maryland,Y2015,21,853,779
Maryland,Y2015,22,871,781
Maryland,Y2015,23,881,801
Maryland,Y2015,24,898,814
Maryland,Y2015,25,853,780
Maryland,Y2015,26,868,791
Maryland,Y2015,27,864,782
Maryland,Y2015,28,828,744
Maryland,Y2015,29,842,773
Maryland,Y2015,30,882,800
Maryland,Y2015,31,815,747
Maryland,Y2015,32,868,778
Maryland,Y2015,33,869,789
Maryland,Y2015,34,801,736
Maryland,Y2015,35,828,752
Maryland,Y2015,36,844,753
Maryland,Y2015,37,825,746
Maryland,Y2015,38,814,739
Maryland,Y2015,39,862,773
Maryland,Y2015,40,902,808
Maryland,Y2015,41,889,795
Maryland,Y2015,42,872,801
Maryland,Y2015,43,950,853
Maryland,Y2015,44,902,808
Maryland,Y2015,45,850,772
Maryland,Y2015,46,874,810
Maryland,Y2015,47,861,796
Maryland,Y2015,48,938,862
Maryland,Y2015,49,934,852
Maryland,Y2015,50,907,817
Maryland,Y2015,51,899,822
Maryland,Y2015,52,898,817
Maryland,Y2016,1,958,869
Maryland,Y2016,2,984,911
Maryland,Y2016,3,907,843
Maryland,Y2016,4,1011,936
Maryland,Y2016,5,995,909
Maryland,Y2016,6,1003,921
Maryland,Y2016,7,938,845
Maryland,Y2016,8,944,865
Maryland,Y2016,9,944,872
Maryland,Y2016,10,972,893
Maryland,Y2016,11,894,806
Maryland,Y2016,12,918,842
Maryland,Y2016,13,935,839
Maryland,Y2016,14,979,870
Maryland,Y2016,15,928,851
Maryland,Y2016,16,942,856
Maryland,Y2016,17,918,821
Maryland,Y2016,18,851,758
Maryland,Y2016,19,916,812
Maryland,Y2016,20,912,836
Maryland,Y2016,21,948,846
Maryland,Y2016,22,927,808
Maryland,Y2016,23,885,776
Maryland,Y2016,24,950,855
Maryland,Y2016,25,869,761
Maryland,Y2016,26,851,747
Maryland,Y2016,27,919,810
Maryland,Y2016,28,893,784
Maryland,Y2016,29,896,802
Maryland,Y2016,30,862,752
Maryland,Y2016,31,930,829
Maryland,Y2016,32,865,773
Maryland,Y2016,33,917,814
Maryland,Y2016,34,910,826
Maryland,Y2016,35,901,791
Maryland,Y2016,36,914,820
Maryland,Y2016,37,942,854
Maryland,Y2016,38,822,721
Maryland,Y2016,39,892,802
Maryland,Y2016,40,911,813
Maryland,Y2016,41,926,829
Maryland,Y2016,42,983,901
Maryland,Y2016,43,938,849
Maryland,Y2016,44,921,821
Maryland,Y2016,45,919,818
Maryland,Y2016,46,949,879
Maryland,Y2016,47,979,876
Maryland,Y2016,48,1010,912
Maryland,Y2016,49,927,816
Maryland,Y2016,50,929,825
Maryland,Y2016,51,1038,927
Maryland,Y2016,52,999,886
Maryland,Y2017,1,1030,923
Maryland,Y2017,2,1078,964
Maryland,Y2017,3,1089,985
Maryland,Y2017,4,992,892
Maryland,Y2017,5,1021,920
Maryland,Y2017,6,1036,933
Maryland,Y2017,7,1082,995
Maryland,Y2017,8,1075,988
Maryland,Y2017,9,998,907
Maryland,Y2017,10,983,887
Maryland,Y2017,11,952,863
Maryland,Y2017,12,1033,914
Maryland,Y2017,13,996,889
Maryland,Y2017,14,979,861
Maryland,Y2017,15,983,892
Maryland,Y2017,16,937,842
Maryland,Y2017,17,947,849
Maryland,Y2017,18,931,812
Maryland,Y2017,19,884,797
Maryland,Y2017,20,923,817
Maryland,Y2017,21,905,799
Maryland,Y2017,22,862,764
Maryland,Y2017,23,918,807
Maryland,Y2017,24,929,820
Maryland,Y2017,25,897,793
Maryland,Y2017,26,910,801
Maryland,Y2017,27,874,770
Maryland,Y2017,28,910,803
Maryland,Y2017,29,850,759
Maryland,Y2017,30,878,783
Maryland,Y2017,31,859,748
Maryland,Y2017,32,884,782
Maryland,Y2017,33,924,842
Maryland,Y2017,34,912,806
Maryland,Y2017,35,861,773
Maryland,Y2017,36,940,817
Maryland,Y2017,37,950,839
Maryland,Y2017,38,888,807
Maryland,Y2017,39,894,791
Maryland,Y2017,40,913,823
Maryland,Y2017,41,906,796
Maryland,Y2017,42,917,824
Maryland,Y2017,43,972,877
Maryland,Y2017,44,891,795
Maryland,Y2017,45,985,873
Maryland,Y2017,46,971,880
Maryland,Y2017,47,939,848
Maryland,Y2017,48,982,891
Maryland,Y2017,49,953,844
Maryland,Y2017,50,997,872
Maryland,Y2017,51,1056,940
Maryland,Y2017,52,1040,947
Maryland,Y2018,1,1107,995
Maryland,Y2018,2,1187,1072
Maryland,Y2018,3,1095,1008
Maryland,Y2018,4,1103,983
Maryland,Y2018,5,1014,913
Maryland,Y2018,6,1056,954
Maryland,Y2018,7,1058,966
Maryland,Y2018,8,1081,957
Maryland,Y2018,9,988,881
Maryland,Y2018,10,1000,913
Maryland,Y2018,11,1010,900
Maryland,Y2018,12,917,818
Maryland,Y2018,13,1003,891
Maryland,Y2018,14,937,815
Maryland,Y2018,15,1019,905
Maryland,Y2018,16,929,826
Maryland,Y2018,17,921,821
Maryland,Y2018,18,917,813
Maryland,Y2018,19,940,824
Maryland,Y2018,20,859,774
Maryland,Y2018,21,902,805
Maryland,Y2018,22,863,755
Maryland,Y2018,23,989,856
Maryland,Y2018,24,866,763
Maryland,Y2018,25,875,785
Maryland,Y2018,26,951,822
Maryland,Y2018,27,957,843
Maryland,Y2018,28,900,806
Maryland,Y2018,29,933,838
Maryland,Y2018,30,866,780
Maryland,Y2018,31,943,849
Maryland,Y2018,32,865,771
Maryland,Y2018,33,903,816
Maryland,Y2018,34,875,791
Maryland,Y2018,35,907,820
Maryland,Y2018,36,878,767
Maryland,Y2018,37,873,777
Maryland,Y2018,38,909,796
Maryland,Y2018,39,886,786
Maryland,Y2018,40,962,855
Maryland,Y2018,41,901,814
Maryland,Y2018,42,982,873
Maryland,Y2018,43,980,892
Maryland,Y2018,44,1023,917
Maryland,Y2018,45,930,827
Maryland,Y2018,46,963,874
Maryland,Y2018,47,959,879
Maryland,Y2018,48,1004,900
Maryland,Y2018,49,1027,927
Maryland,Y2018,50,1024,926
Maryland,Y2018,51,1105,1004
Maryland,Y2018,52,991,910
Maryland,Y2019,1,1043,920
Maryland,Y2019,2,1001,887
Maryland,Y2019,3,983,882
Maryland,Y2019,4,1027,936
Maryland,Y2019,5,1106,991
Maryland,Y2019,6,1062,951
Maryland,Y2019,7,954,867
Maryland,Y2019,8,940,853
Maryland,Y2019,9,1090,970
Maryland,Y2019,10,1033,923
Maryland,Y2019,11,1037,939
Maryland,Y2019,12,1043,962
Maryland,Y2019,13,1024,896
Maryland,Y2019,14,1049,942
Maryland,Y2019,15,998,882
Maryland,Y2019,16,986,890
Maryland,Y2019,17,942,846
Maryland,Y2019,18,1012,898
Maryland,Y2019,19,898,782
Maryland,Y2019,20,932,834
Maryland,Y2019,21,917,827
Maryland,Y2019,22,900,816
Maryland,Y2019,23,889,781
Maryland,Y2019,24,967,869
Maryland,Y2019,25,934,844
Maryland,Y2019,26,920,799
Maryland,Y2019,27,907,818
Maryland,Y2019,28,878,786
Maryland,Y2019,29,956,860
Maryland,Y2019,30,915,801
Maryland,Y2019,31,899,782
Maryland,Y2019,32,930,815
Maryland,Y2019,33,902,778
Maryland,Y2019,34,878,772
Maryland,Y2019,35,916,817
Maryland,Y2019,36,926,793
Maryland,Y2019,37,883,774
Maryland,Y2019,38,906,801
Maryland,Y2019,39,916,809
Maryland,Y2019,40,891,785
Maryland,Y2019,41,940,818
Maryland,Y2019,42,983,883
Maryland,Y2019,43,988,902
Maryland,Y2019,44,940,841
Maryland,Y2019,45,1000,897
Maryland,Y2019,46,1026,920
Maryland,Y2019,47,1036,944
Maryland,Y2019,48,1023,927
Maryland,Y2019,49,975,881
Maryland,Y2019,50,1003,914
Maryland,Y2019,51,962,854
Maryland,Y2019,52,1054,939
Maryland,Y2020,1,1049,936
Maryland,Y2020,2,1035,933
Maryland,Y2020,3,988,895
Maryland,Y2020,4,1003,923
Maryland,Y2020,5,1034,934
Maryland,Y2020,6,1004,907
Maryland,Y2020,7,1019,921
Maryland,Y2020,8,973,875
Maryland,Y2020,9,1082,961
Maryland,Y2020,10,1049,929
Maryland,Y2020,11,1006,907
Maryland,Y2020,12,1064,960
Maryland,Y2020,13,1092,980
Maryland,Y2020,14,1191,1094
Maryland,Y2020,15,1353,1245
Maryland,Y2020,16,1357,1264
Maryland,Y2020,17,1538,1429
Maryland,Y2020,18,1522,1417
Maryland,Y2020,19,1446,1314
Maryland,Y2020,20,1430,1287
Maryland,Y2020,21,1334,1226
Maryland,Y2020,22,1263,1139
Maryland,Y2020,23,1167,1060
Maryland,Y2020,24,1156,1033
Maryland,Y2020,25,1069,948
Maryland,Y2020,26,1031,925
Maryland,Y2020,27,1049,934
Maryland,Y2020,28,1031,916
Maryland,Y2020,29,1025,915
Maryland,Y2020,30,1001,891
Maryland,Y2020,31,1066,950
Maryland,Y2020,32,1006,891
Maryland,Y2020,33,1062,918
Maryland,Y2020,34,1002,892
Maryland,Y2020,35,1036,937
Maryland,Y2020,36,1043,913
Maryland,Y2020,37,993,864
Maryland,Y2020,38,987,872
Maryland,Y2020,39,1071,957
Maryland,Y2020,40,1072,956
Maryland,Y2020,41,1083,931
Maryland,Y2020,42,1048,946
Maryland,Y2020,43,1097,981
